,M,t,x,u_actual,u_pred
44263,140.0,0.3,0.25,0.2243156,0.20348142
44264,140.0,0.3,0.26,0.22127629999999998,0.20330407
44265,140.0,0.3,0.27,0.2183741,0.20312652
44266,140.0,0.3,0.28,0.2155978,0.20294864
44267,140.0,0.3,0.29,0.2129377,0.20277067
44268,140.0,0.3,0.3,0.21038510000000002,0.20259245
44269,140.0,0.3,0.31,0.207932,0.20241413
44270,140.0,0.3,0.32,0.2055716,0.20223552
44271,140.0,0.3,0.33,0.2032974,0.20205694
44272,140.0,0.3,0.34,0.20110379999999997,0.20187813
44273,140.0,0.3,0.35,0.1989855,0.20169923
44274,140.0,0.3,0.36,0.1969378,0.20152014
44275,140.0,0.3,0.37,0.19495639999999997,0.20134111
44276,140.0,0.3,0.38,0.1930374,0.20116188
44277,140.0,0.3,0.39,0.19117720000000002,0.20098259
44278,140.0,0.3,0.4,0.1893724,0.20080326
44279,140.0,0.3,0.41,0.18761989999999998,0.20062388
44280,140.0,0.3,0.42,0.1859171,0.20044445
44281,140.0,0.3,0.43,0.1842612,0.20026493
44282,140.0,0.3,0.44,0.18264979999999997,0.20008537
44283,140.0,0.3,0.45,0.1810808,0.19990584
44284,140.0,0.3,0.46,0.179552,0.19972621
44285,140.0,0.3,0.47,0.1780615,0.19954662
44286,140.0,0.3,0.48,0.1766075,0.19936694
44287,140.0,0.3,0.49,0.1751883,0.19918731
44288,140.0,0.3,0.5,0.1738023,0.19900773
44289,140.0,0.3,0.51,0.1724481,0.1988281
44290,140.0,0.3,0.52,0.17112420000000003,0.19864845
44291,140.0,0.3,0.53,0.1698294,0.19846888
44292,140.0,0.3,0.54,0.1685625,0.19828935
44293,140.0,0.3,0.55,0.1673223,0.1981098
44294,140.0,0.3,0.56,0.16610770000000002,0.19793026
44295,140.0,0.3,0.57,0.1649177,0.19775076
44296,140.0,0.3,0.58,0.1637513,0.19757128
44297,140.0,0.3,0.59,0.1626076,0.19739194
44298,140.0,0.3,0.6,0.16148579999999998,0.19721249
44299,140.0,0.3,0.61,0.1603851,0.19703324
44300,140.0,0.3,0.62,0.15930460000000002,0.19685392
44301,140.0,0.3,0.63,0.15824370000000001,0.19667473
44302,140.0,0.3,0.64,0.1572016,0.1964956
44303,140.0,0.3,0.65,0.1561777,0.19631645
44304,140.0,0.3,0.66,0.1551714,0.19613743
44305,140.0,0.3,0.67,0.15418199999999999,0.19595847
44306,140.0,0.3,0.68,0.15320899999999998,0.1957796
44307,140.0,0.3,0.69,0.1522519,0.19560072
44308,140.0,0.3,0.7,0.15131,0.195422
44309,140.0,0.3,0.71,0.15038310000000002,0.19524333
44310,140.0,0.3,0.72,0.1494704,0.1950647
44311,140.0,0.3,0.73,0.1485717,0.19488621
44312,140.0,0.3,0.74,0.1476864,0.19470778
44313,140.0,0.3,0.75,0.1468142,0.19452949
44314,140.0,0.3,0.76,0.1459547,0.19435118
44315,140.0,0.3,0.77,0.1451074,0.19417298
44316,140.0,0.3,0.78,0.14427210000000001,0.19399495
44317,140.0,0.3,0.79,0.1434483,0.19381699
44318,140.0,0.3,0.8,0.1426358,0.19363911
44319,140.0,0.3,0.81,0.14183420000000002,0.1934613
44320,140.0,0.3,0.82,0.1410432,0.19328363
44321,140.0,0.3,0.83,0.1402625,0.19310606
44322,140.0,0.3,0.84,0.1394918,0.19292857
44323,140.0,0.3,0.85,0.1387309,0.19275124
44324,140.0,0.3,0.86,0.1379795,0.19257395
44325,140.0,0.3,0.87,0.13723729999999998,0.19239676
44326,140.0,0.3,0.88,0.136504,0.19221972
44327,140.0,0.3,0.89,0.1357796,0.19204278
44328,140.0,0.3,0.9,0.1350636,0.191866
44329,140.0,0.3,0.91,0.1343559,0.19168925
44330,140.0,0.3,0.92,0.13365639999999998,0.19151263
44331,140.0,0.3,0.93,0.13296470000000002,0.19133614
44332,140.0,0.3,0.94,0.1322806,0.19115974
44333,140.0,0.3,0.95,0.13160410000000003,0.19098352
44334,140.0,0.3,0.96,0.1309349,0.19080737
44335,140.0,0.3,0.97,0.1302727,0.19063137
44336,140.0,0.3,0.98,0.12961760000000003,0.19045548
44337,140.0,0.3,0.99,0.1289692,0.19027974
44338,140.0,0.3,1.0,0.12832739999999998,0.19010407
44340,140.0,0.31,0.01,0.5726289000000001,0.20725091
44341,140.0,0.31,0.02,0.4829435,0.20733348
44342,140.0,0.31,0.03,0.4337289000000001,0.20732376
44343,140.0,0.31,0.04,0.400602,0.20731267
44344,140.0,0.31,0.05,0.37599829999999995,0.20716566
44345,140.0,0.31,0.06,0.3566202,0.20700967
44346,140.0,0.31,0.07,0.3407478,0.20684898
44347,140.0,0.31,0.08,0.32737659999999996,0.20668487
44348,140.0,0.31,0.09,0.3158718,0.20651858
44349,140.0,0.31,0.1,0.30580820000000003,0.2063506
44350,140.0,0.31,0.11,0.2968878,0.20618121
44351,140.0,0.31,0.12,0.2888943,0.2060108
44352,140.0,0.31,0.13,0.2816661,0.20583935
44353,140.0,0.31,0.14,0.27507919999999997,0.20566699
44354,140.0,0.31,0.15,0.2690369,0.20549399
44355,140.0,0.31,0.16,0.2634623,0.20532036
44356,140.0,0.31,0.17,0.258293,0.20514612
44357,140.0,0.31,0.18,0.2534781,0.20497139
44358,140.0,0.31,0.19,0.2489757,0.20479606
44359,140.0,0.31,0.2,0.2447502,0.20462048
44360,140.0,0.31,0.21,0.2407721,0.20444445
44361,140.0,0.31,0.22,0.2370158,0.20426807
44362,140.0,0.31,0.23,0.23345970000000002,0.20409139
44363,140.0,0.31,0.24,0.2300848,0.20391436
44364,140.0,0.31,0.25,0.2268749,0.20373707
44365,140.0,0.31,0.26,0.2238156,0.20355947
44366,140.0,0.31,0.27,0.2208944,0.20338178
44367,140.0,0.31,0.28,0.2181,0.20320375
44368,140.0,0.31,0.29,0.2154228,0.20302555
44369,140.0,0.31,0.3,0.21285370000000003,0.2028472
44370,140.0,0.31,0.31,0.21038510000000002,0.20266864
44371,140.0,0.31,0.32,0.20800970000000002,0.20248996
44372,140.0,0.31,0.33,0.2057212,0.20231114
44373,140.0,0.31,0.34,0.2035139,0.20213221
44374,140.0,0.31,0.35,0.2013825,0.20195304
44375,140.0,0.31,0.36,0.19932220000000003,0.20177394
44376,140.0,0.31,0.37,0.19732879999999997,0.20159462
44377,140.0,0.31,0.38,0.19539820000000002,0.20141524
44378,140.0,0.31,0.39,0.1935269,0.20123573
44379,140.0,0.31,0.4,0.1917114,0.20105627
44380,140.0,0.31,0.41,0.1899487,0.20087662
44381,140.0,0.31,0.42,0.18823589999999998,0.200697
44382,140.0,0.31,0.43,0.1865705,0.20051734
44383,140.0,0.31,0.44,0.18495,0.20033768
44384,140.0,0.31,0.45,0.1833722,0.20015797
44385,140.0,0.31,0.46,0.1818349,0.19997808
44386,140.0,0.31,0.47,0.1803362,0.19979836
44387,140.0,0.31,0.48,0.1788742,0.19961853
44388,140.0,0.31,0.49,0.1774474,0.1994387
44389,140.0,0.31,0.5,0.17605410000000002,0.19925891
44390,140.0,0.31,0.51,0.17469279999999998,0.1990791
44391,140.0,0.31,0.52,0.17336210000000002,0.1988993
44392,140.0,0.31,0.53,0.1720607,0.19871947
44393,140.0,0.31,0.54,0.17078729999999998,0.1985398
44394,140.0,0.31,0.55,0.169541,0.19836003
44395,140.0,0.31,0.56,0.1683204,0.19818033
44396,140.0,0.31,0.57,0.16712470000000001,0.19800061
44397,140.0,0.31,0.58,0.16595279999999998,0.19782099
44398,140.0,0.31,0.59,0.1648037,0.19764134
44399,140.0,0.31,0.6,0.16367679999999998,0.1974619
44400,140.0,0.31,0.61,0.1625711,0.19728231
44401,140.0,0.31,0.62,0.16148579999999998,0.19710281
44402,140.0,0.31,0.63,0.1604203,0.1969234
44403,140.0,0.31,0.64,0.1593737,0.19674411
44404,140.0,0.31,0.65,0.1583456,0.19656482
44405,140.0,0.31,0.66,0.1573351,0.19638555
44406,140.0,0.31,0.67,0.15634170000000003,0.19620642
44407,140.0,0.31,0.68,0.1553648,0.19602743
44408,140.0,0.31,0.69,0.15440399999999999,0.19584835
44409,140.0,0.31,0.7,0.1534586,0.19566946
44410,140.0,0.31,0.71,0.1525282,0.19549051
44411,140.0,0.31,0.72,0.1516122,0.19531174
44412,140.0,0.31,0.73,0.1507103,0.19513308
44413,140.0,0.31,0.74,0.149822,0.19495444
44414,140.0,0.31,0.75,0.1489469,0.19477592
44415,140.0,0.31,0.76,0.1480846,0.19459747
44416,140.0,0.31,0.77,0.14723470000000002,0.1944191
44417,140.0,0.31,0.78,0.14639670000000002,0.19424082
44418,140.0,0.31,0.79,0.14557060000000002,0.19406271
44419,140.0,0.31,0.8,0.14475570000000001,0.19388458
44420,140.0,0.31,0.81,0.1439519,0.1937066
44421,140.0,0.31,0.82,0.1431588,0.19352873
44422,140.0,0.31,0.83,0.1423761,0.19335094
44423,140.0,0.31,0.84,0.14160350000000002,0.19317326
44424,140.0,0.31,0.85,0.1408408,0.19299577
44425,140.0,0.31,0.86,0.1400876,0.19281822
44426,140.0,0.31,0.87,0.1393438,0.19264089
44427,140.0,0.31,0.88,0.1386091,0.19246362
44428,140.0,0.31,0.89,0.1378832,0.1922865
44429,140.0,0.31,0.9,0.13716589999999998,0.19210947
44430,140.0,0.31,0.91,0.13645710000000003,0.19193259
44431,140.0,0.31,0.92,0.13575639999999997,0.19175579
44432,140.0,0.31,0.93,0.1350636,0.19157907
44433,140.0,0.31,0.94,0.13437860000000001,0.19140254
44434,140.0,0.31,0.95,0.13370120000000002,0.19122604
44435,140.0,0.31,0.96,0.1330313,0.19104968
44436,140.0,0.31,0.97,0.1323685,0.19087356
44437,140.0,0.31,0.98,0.13171270000000002,0.1906974
44438,140.0,0.31,0.99,0.13106379999999998,0.19052146
44439,140.0,0.31,1.0,0.1304216,0.19034562
44441,140.0,0.32,0.01,0.5768578000000001,0.20750852
44442,140.0,0.32,0.02,0.4869121,0.20759152
44443,140.0,0.32,0.03,0.4374791,0.20758213
44444,140.0,0.32,0.04,0.404181,0.2075713
44445,140.0,0.32,0.05,0.3794396,0.20742424
44446,140.0,0.32,0.06,0.3599475,0.20726818
44447,140.0,0.32,0.07,0.34397849999999996,0.20710747
44448,140.0,0.32,0.08,0.330524,0.20694327
44449,140.0,0.32,0.09,0.3189464,0.20677681
44450,140.0,0.32,0.1,0.30881820000000004,0.20660867
44451,140.0,0.32,0.11,0.29984,0.2064392
44452,140.0,0.32,0.12,0.29179440000000006,0.20626862
44453,140.0,0.32,0.13,0.2845189,0.20609702
44454,140.0,0.32,0.14,0.2778888,0.20592454
44455,140.0,0.32,0.15,0.2718067,0.20575143
44456,140.0,0.32,0.16,0.2661953,0.20557758
44457,140.0,0.32,0.17,0.260992,0.20540325
44458,140.0,0.32,0.18,0.25614549999999997,0.20522833
44459,140.0,0.32,0.19,0.25161350000000005,0.20505296
44460,140.0,0.32,0.2,0.24736039999999998,0.20487715
44461,140.0,0.32,0.21,0.2433562,0.20470093
44462,140.0,0.32,0.22,0.23957550000000002,0.20452437
44463,140.0,0.32,0.23,0.23599629999999996,0.20434752
44464,140.0,0.32,0.24,0.23259960000000002,0.2041703
44465,140.0,0.32,0.25,0.22936910000000002,0.20399292
44466,140.0,0.32,0.26,0.2262902,0.20381516
44467,140.0,0.32,0.27,0.22335039999999998,0.20363724
44468,140.0,0.32,0.28,0.2205384,0.20345904
44469,140.0,0.32,0.29,0.2178442,0.20328072
44470,140.0,0.32,0.3,0.21525909999999998,0.20310216
44471,140.0,0.32,0.31,0.21277510000000002,0.20292348
44472,140.0,0.32,0.32,0.21038510000000002,0.2027446
44473,140.0,0.32,0.33,0.2080826,0.20256561
44474,140.0,0.32,0.34,0.20586179999999998,0.20238642
44475,140.0,0.32,0.35,0.2037175,0.20220721
44476,140.0,0.32,0.36,0.2016449,0.20202781
44477,140.0,0.32,0.37,0.1996397,0.20184834
44478,140.0,0.32,0.38,0.1976977,0.20166878
44479,140.0,0.32,0.39,0.1958154,0.20148915
44480,140.0,0.32,0.4,0.19398929999999998,0.20130946
44481,140.0,0.32,0.41,0.19221649999999998,0.20112972
44482,140.0,0.32,0.42,0.190494,0.20094985
44483,140.0,0.32,0.43,0.1888192,0.20077005
44484,140.0,0.32,0.44,0.18718970000000001,0.20059012
44485,140.0,0.32,0.45,0.1856031,0.2004102
44486,140.0,0.32,0.46,0.18405739999999998,0.20023021
44487,140.0,0.32,0.47,0.1825506,0.2000503
44488,140.0,0.32,0.48,0.1810808,0.1998703
44489,140.0,0.32,0.49,0.17964639999999998,0.19969024
44490,140.0,0.32,0.5,0.17824579999999998,0.19951029
44491,140.0,0.32,0.51,0.1768774,0.19933031
44492,140.0,0.32,0.52,0.1755399,0.19915034
44493,140.0,0.32,0.53,0.1742319,0.19897027
44494,140.0,0.32,0.54,0.1729523,0.1987904
44495,140.0,0.32,0.55,0.1716997,0.19861044
44496,140.0,0.32,0.56,0.1704733,0.1984306
44497,140.0,0.32,0.57,0.16927179999999997,0.19825068
44498,140.0,0.32,0.58,0.1680943,0.19807091
44499,140.0,0.32,0.59,0.16694,0.19789107
44500,140.0,0.32,0.6,0.1658079,0.1977114
44501,140.0,0.32,0.61,0.16469720000000002,0.19753167
44502,140.0,0.32,0.62,0.1636071,0.197352
44503,140.0,0.32,0.63,0.16253689999999998,0.19717239
44504,140.0,0.32,0.64,0.16148579999999998,0.19699287
44505,140.0,0.32,0.65,0.1604533,0.1968134
44506,140.0,0.32,0.66,0.15943859999999999,0.19663404
44507,140.0,0.32,0.67,0.1584412,0.19645467
44508,140.0,0.32,0.68,0.1574604,0.19627538
44509,140.0,0.32,0.69,0.1564958,0.19609609
44510,140.0,0.32,0.7,0.15554679999999999,0.19591703
44511,140.0,0.32,0.71,0.1546128,0.19573796
44512,140.0,0.32,0.72,0.15369349999999998,0.19555894
44513,140.0,0.32,0.73,0.1527884,0.19538005
44514,140.0,0.32,0.74,0.1518969,0.19520131
44515,140.0,0.32,0.75,0.15101879999999998,0.19502255
44516,140.0,0.32,0.76,0.1501536,0.19484389
44517,140.0,0.32,0.77,0.14930079999999998,0.19466539
44518,140.0,0.32,0.78,0.1484603,0.1944869
44519,140.0,0.32,0.79,0.1476315,0.1943085
44520,140.0,0.32,0.8,0.1468142,0.19413029
44521,140.0,0.32,0.81,0.146008,0.1939521
44522,140.0,0.32,0.82,0.14521270000000003,0.19377403
44523,140.0,0.32,0.83,0.14442779999999997,0.19359605
44524,140.0,0.32,0.84,0.1436532,0.19341817
44525,140.0,0.32,0.85,0.1428885,0.19324043
44526,140.0,0.32,0.86,0.1421336,0.19306277
44527,140.0,0.32,0.87,0.141388,0.19288522
44528,140.0,0.32,0.88,0.14065160000000002,0.19270776
44529,140.0,0.32,0.89,0.1399241,0.19253042
44530,140.0,0.32,0.9,0.13920539999999998,0.1923532
44531,140.0,0.32,0.91,0.1384951,0.19217613
44532,140.0,0.32,0.92,0.1377931,0.19199914
44533,140.0,0.32,0.93,0.1370991,0.19182223
44534,140.0,0.32,0.94,0.136413,0.19164549
44535,140.0,0.32,0.95,0.1357346,0.19146882
44536,140.0,0.32,0.96,0.1350636,0.19129229
44537,140.0,0.32,0.97,0.1343999,0.19111583
44538,140.0,0.32,0.98,0.13374339999999998,0.19093958
44539,140.0,0.32,0.99,0.1330937,0.19076344
44540,140.0,0.32,1.0,0.1324509,0.19058736
44542,140.0,0.33,0.01,0.5809634,0.20776652
44543,140.0,0.33,0.02,0.4907734,0.20784988
44544,140.0,0.33,0.03,0.4411312,0.20784074
44545,140.0,0.33,0.04,0.4076683,0.20783032
44546,140.0,0.33,0.05,0.3827938,0.20768315
44547,140.0,0.33,0.06,0.3631913,0.20752697
44548,140.0,0.33,0.07,0.3471288,0.20736621
44549,140.0,0.33,0.08,0.3335935,0.20720188
44550,140.0,0.33,0.09,0.321945,0.20703527
44551,140.0,0.33,0.1,0.311754,0.2068671
44552,140.0,0.33,0.11,0.30271970000000004,0.20669746
44553,140.0,0.33,0.12,0.29462340000000004,0.20652674
44554,140.0,0.33,0.13,0.28730170000000005,0.20635499
44555,140.0,0.33,0.14,0.28062950000000003,0.2061824
44556,140.0,0.33,0.15,0.2745087,0.20600913
44557,140.0,0.33,0.16,0.2688615,0.20583516
44558,140.0,0.33,0.17,0.263625,0.2056606
44559,140.0,0.33,0.18,0.2587476,0.20548555
44560,140.0,0.33,0.19,0.2541866,0.20530999
44561,140.0,0.33,0.2,0.2499065,0.20513399
44562,140.0,0.33,0.21,0.24587689999999998,0.20495768
44563,140.0,0.33,0.22,0.2420723,0.20478094
44564,140.0,0.33,0.23,0.2384705,0.20460396
44565,140.0,0.33,0.24,0.23505259999999997,0.20442653
44566,140.0,0.33,0.25,0.2318018,0.20424901
44567,140.0,0.33,0.26,0.2287038,0.20407104
44568,140.0,0.33,0.27,0.22574570000000002,0.20389298
44569,140.0,0.33,0.28,0.2229164,0.20371464
44570,140.0,0.33,0.29,0.22020570000000003,0.20353612
44571,140.0,0.33,0.3,0.2176048,0.2033574
44572,140.0,0.33,0.31,0.21510579999999999,0.20317858
44573,140.0,0.33,0.32,0.21270129999999998,0.20299941
44574,140.0,0.33,0.33,0.21038510000000002,0.20282032
44575,140.0,0.33,0.34,0.2081511,0.20264097
44576,140.0,0.33,0.35,0.2059942,0.20246163
44577,140.0,0.33,0.36,0.20390940000000002,0.20228206
44578,140.0,0.33,0.37,0.2018925,0.20210236
44579,140.0,0.33,0.38,0.1999393,0.20192264
44580,140.0,0.33,0.39,0.19804620000000003,0.20174284
44581,140.0,0.33,0.4,0.1962098,0.20156294
44582,140.0,0.33,0.41,0.194427,0.20138302
44583,140.0,0.33,0.42,0.19269489999999997,0.20120302
44584,140.0,0.33,0.43,0.1910108,0.20102301
44585,140.0,0.33,0.44,0.1893724,0.20084292
44586,140.0,0.33,0.45,0.1877772,0.20066275
44587,140.0,0.33,0.46,0.1862231,0.20048264
44588,140.0,0.33,0.47,0.1847083,0.20030247
44589,140.0,0.33,0.48,0.1832308,0.2001223
44590,140.0,0.33,0.49,0.1817889,0.19994211
44591,140.0,0.33,0.5,0.18038099999999999,0.19976199
44592,140.0,0.33,0.51,0.1790057,0.19958182
44593,140.0,0.33,0.52,0.1776614,0.19940165
44594,140.0,0.33,0.53,0.1763469,0.19922139
44595,140.0,0.33,0.54,0.1750609,0.1990413
44596,140.0,0.33,0.55,0.1738023,0.1988612
44597,140.0,0.33,0.56,0.17256989999999997,0.1986811
44598,140.0,0.33,0.57,0.1713627,0.19850107
44599,140.0,0.33,0.58,0.17017979999999996,0.19832107
44600,140.0,0.33,0.59,0.1690201,0.19814108
44601,140.0,0.33,0.6,0.1678828,0.1979612
44602,140.0,0.33,0.61,0.1667671,0.1977813
44603,140.0,0.33,0.62,0.1656721,0.19760138
44604,140.0,0.33,0.63,0.16459720000000003,0.19742164
44605,140.0,0.33,0.64,0.1635417,0.19724192
44606,140.0,0.33,0.65,0.1625047,0.19706227
44607,140.0,0.33,0.66,0.16148579999999998,0.19688267
44608,140.0,0.33,0.67,0.1604843,0.1967031
44609,140.0,0.33,0.68,0.15949960000000002,0.19652367
44610,140.0,0.33,0.69,0.1585312,0.19634426
44611,140.0,0.33,0.7,0.15757839999999998,0.19616486
44612,140.0,0.33,0.71,0.1566409,0.19598566
44613,140.0,0.33,0.72,0.1557182,0.1958065
44614,140.0,0.33,0.73,0.15480970000000002,0.19562744
44615,140.0,0.33,0.74,0.1539151,0.19544844
44616,140.0,0.33,0.75,0.1530338,0.1952695
44617,140.0,0.33,0.76,0.15216559999999998,0.19509065
44618,140.0,0.33,0.77,0.15131,0.19491193
44619,140.0,0.33,0.78,0.1504667,0.19473329
44620,140.0,0.33,0.79,0.14963529999999997,0.19455472
44621,140.0,0.33,0.8,0.1488154,0.19437625
44622,140.0,0.33,0.81,0.1480068,0.1941979
44623,140.0,0.33,0.82,0.1472091,0.19401962
44624,140.0,0.33,0.83,0.146422,0.19384144
44625,140.0,0.33,0.84,0.14564520000000003,0.1936634
44626,140.0,0.33,0.85,0.1448784,0.19348547
44627,140.0,0.33,0.86,0.14412149999999999,0.1933076
44628,140.0,0.33,0.87,0.143374,0.19312987
44629,140.0,0.33,0.88,0.1426358,0.1929522
44630,140.0,0.33,0.89,0.1419066,0.19277467
44631,140.0,0.33,0.9,0.1411862,0.19259727
44632,140.0,0.33,0.91,0.1404744,0.19241998
44633,140.0,0.33,0.92,0.139771,0.19224279
44634,140.0,0.33,0.93,0.13907560000000002,0.19206569
44635,140.0,0.33,0.94,0.13838820000000002,0.19188873
44636,140.0,0.33,0.95,0.1377085,0.19171186
44637,140.0,0.33,0.96,0.1370364,0.19153513
44638,140.0,0.33,0.97,0.1363717,0.19135854
44639,140.0,0.33,0.98,0.1357141,0.19118203
44640,140.0,0.33,0.99,0.1350636,0.19100568
44641,140.0,0.33,1.0,0.13441989999999998,0.19082946
44643,140.0,0.34,0.01,0.5849522,0.20802455
44644,140.0,0.34,0.02,0.4945331,0.20810841
44645,140.0,0.34,0.03,0.4446905,0.2080996
44646,140.0,0.34,0.04,0.4110687,0.20808949
44647,140.0,0.34,0.05,0.3860656,0.20794228
44648,140.0,0.34,0.06,0.36635619999999997,0.20778605
44649,140.0,0.34,0.07,0.3502028,0.20762512
44650,140.0,0.34,0.08,0.3365891,0.20746064
44651,140.0,0.34,0.09,0.3248717,0.20729397
44652,140.0,0.34,0.1,0.3146197,0.20712568
44653,140.0,0.34,0.11,0.30553070000000004,0.2069559
44654,140.0,0.34,0.12,0.297385,0.206785
44655,140.0,0.34,0.13,0.2900184,0.2066132
44656,140.0,0.34,0.14,0.28330500000000003,0.20644039
44657,140.0,0.34,0.15,0.2771464,0.20626695
44658,140.0,0.34,0.16,0.2714643,0.20609285
44659,140.0,0.34,0.17,0.2661953,0.2059182
44660,140.0,0.34,0.18,0.2612877,0.20574287
44661,140.0,0.34,0.19,0.2566986,0.20556718
44662,140.0,0.34,0.2,0.252392,0.20539114
44663,140.0,0.34,0.21,0.2483377,0.2052146
44664,140.0,0.34,0.22,0.2445096,0.20503771
44665,140.0,0.34,0.23,0.24088579999999998,0.20486052
44666,140.0,0.34,0.24,0.23744690000000002,0.20468302
44667,140.0,0.34,0.25,0.2341764,0.20450522
44668,140.0,0.34,0.26,0.2310596,0.20432718
44669,140.0,0.34,0.27,0.2280837,0.20414892
44670,140.0,0.34,0.28,0.22523739999999998,0.20397042
44671,140.0,0.34,0.29,0.2225105,0.20379171
44672,140.0,0.34,0.3,0.2198942,0.2036128
44673,140.0,0.34,0.31,0.2173803,0.20343374
44674,140.0,0.34,0.32,0.21496179999999998,0.20325457
44675,140.0,0.34,0.33,0.21263200000000002,0.20307517
44676,140.0,0.34,0.34,0.21038510000000002,0.20289573
44677,140.0,0.34,0.35,0.2082157,0.20271614
44678,140.0,0.34,0.36,0.206119,0.20253642
44679,140.0,0.34,0.37,0.20409059999999998,0.20235658
44680,140.0,0.34,0.38,0.20212639999999998,0.20217665
44681,140.0,0.34,0.39,0.2002227,0.20199667
44682,140.0,0.34,0.4,0.1983761,0.2018166
44683,140.0,0.34,0.41,0.1965834,0.20163648
44684,140.0,0.34,0.42,0.19484189999999998,0.20145634
44685,140.0,0.34,0.43,0.1931486,0.20127611
44686,140.0,0.34,0.44,0.19150129999999999,0.20109586
44687,140.0,0.34,0.45,0.1898976,0.20091562
44688,140.0,0.34,0.46,0.18833540000000001,0.20073523
44689,140.0,0.34,0.47,0.1868126,0.20055486
44690,140.0,0.34,0.48,0.18532739999999998,0.2003745
44691,140.0,0.34,0.49,0.1838781,0.2001941
44692,140.0,0.34,0.5,0.18246310000000002,0.20001377
44693,140.0,0.34,0.51,0.1810808,0.19983345
44694,140.0,0.34,0.52,0.17972979999999997,0.19965306
44695,140.0,0.34,0.53,0.17840889999999998,0.19947276
44696,140.0,0.34,0.54,0.1771166,0.19929245
44697,140.0,0.34,0.55,0.1758519,0.19911215
44698,140.0,0.34,0.56,0.1746136,0.19893187
44699,140.0,0.34,0.57,0.1734008,0.19875163
44700,140.0,0.34,0.58,0.17221229999999998,0.19857144
44701,140.0,0.34,0.59,0.17104729999999999,0.19839123
44702,140.0,0.34,0.6,0.16990479999999997,0.19821112
44703,140.0,0.34,0.61,0.16878410000000002,0.19803104
44704,140.0,0.34,0.62,0.16768429999999998,0.19785108
44705,140.0,0.34,0.63,0.16660479999999997,0.19767106
44706,140.0,0.34,0.64,0.16554470000000002,0.19749117
44707,140.0,0.34,0.65,0.1645033,0.19731128
44708,140.0,0.34,0.66,0.16348020000000002,0.19713153
44709,140.0,0.34,0.67,0.1624745,0.19695179
44710,140.0,0.34,0.68,0.16148579999999998,0.19677211
44711,140.0,0.34,0.69,0.1605135,0.19659252
44712,140.0,0.34,0.7,0.1595571,0.19641306
44713,140.0,0.34,0.71,0.158616,0.19623356
44714,140.0,0.34,0.72,0.15768970000000002,0.19605422
44715,140.0,0.34,0.73,0.1567779,0.19587494
44716,140.0,0.34,0.74,0.15588,0.19569577
44717,140.0,0.34,0.75,0.1549956,0.19551665
44718,140.0,0.34,0.76,0.1541243,0.19533761
44719,140.0,0.34,0.77,0.15326579999999998,0.1951587
44720,140.0,0.34,0.78,0.15241970000000002,0.19497977
44721,140.0,0.34,0.79,0.1515855,0.19480109
44722,140.0,0.34,0.8,0.150763,0.19462244
44723,140.0,0.34,0.81,0.14995179999999997,0.19444391
44724,140.0,0.34,0.82,0.1491517,0.1942654
44725,140.0,0.34,0.83,0.1483622,0.19408706
44726,140.0,0.34,0.84,0.14758310000000002,0.19390884
44727,140.0,0.34,0.85,0.1468142,0.19373071
44728,140.0,0.34,0.86,0.14605520000000002,0.19355263
44729,140.0,0.34,0.87,0.1453057,0.19337465
44730,140.0,0.34,0.88,0.1445656,0.19319683
44731,140.0,0.34,0.89,0.1438346,0.19301912
44732,140.0,0.34,0.9,0.1431124,0.19284149
44733,140.0,0.34,0.91,0.1423989,0.192664
44734,140.0,0.34,0.92,0.14169389999999998,0.19248664
44735,140.0,0.34,0.93,0.140997,0.19230929
44736,140.0,0.34,0.94,0.14030820000000002,0.19213216
44737,140.0,0.34,0.95,0.1396271,0.1919551
44738,140.0,0.34,0.96,0.1389537,0.19177818
44739,140.0,0.34,0.97,0.1382878,0.19160141
44740,140.0,0.34,0.98,0.1376291,0.19142473
44741,140.0,0.34,0.99,0.1369775,0.1912482
44742,140.0,0.34,1.0,0.1363328,0.19107172
44744,140.0,0.35,0.01,0.5888305,0.2082829
44745,140.0,0.35,0.02,0.49819650000000004,0.20836718
44746,140.0,0.35,0.03,0.44816179999999994,0.2083587
44747,140.0,0.35,0.04,0.41438679999999994,0.20834881
